tweet_id,airline_sentiment,text,textToken,textWords,features,airline_sentiment_Index,rawPrediction,probability,prediction
570203916643766273,negative,@SouthwestAir customer service you shouldn't use those words wasted my time and took my money #BadBussiness #Theft http://t.co/63zaQ2lt8f,"[""@southwestair"",""customer"",""service"",""you"",""shouldn't"",""use"",""those"",""words"",""wasted"",""my"",""time"",""and"",""took"",""my"",""money"",""#badbussiness"",""#theft"",""http://t.co/63zaq2lt8f""]","[""@southwestair"",""customer"",""service"",""use"",""words"",""wasted"",""time"",""took"",""money"",""#badbussiness"",""#theft"",""http://t.co/63zaq2lt8f""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[72,103,133,157,214,247,252,330,413,485,648,703],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.1028697754724317,-0.6833946932273249,-1.419475082245107]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9164380816087485,0.056499401019887055,0.027062517371364263]}",0
570204088908034049,negative,@SouthwestAir it's just the principle - it's hard to get mugged &amp; not be upset you took my money &amp; didn't give me anything #wrongiswrong,"[""@southwestair"",""it's"",""just"",""the"",""principle"",""-"",""it's"",""hard"",""to"",""get"",""mugged"",""&amp;"",""not"",""be"",""upset"",""you"",""took"",""my"",""money"",""&amp;"",""didn't"",""give"",""me"",""anything"",""#wrongiswrong""]","[""@southwestair"",""principle"",""-"",""hard"",""get"",""mugged"",""&amp;"",""upset"",""took"",""money"",""&amp;"",""give"",""anything"",""#wrongiswrong""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[103,114,125,141,152,330,426,536,571,702,703,783,953],""values"":[1,1,1,1,1,1,1,2,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.1426972162977895,0.2026147624510742,-1.345311978748864]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6785775960419687,0.2650494422175704,0.05637296174046091]}",0
570211577087041536,negative,"@SouthwestAir no need, I know the status, you Cancelled Flightled instead of delaying the flight.","[""@southwestair"",""no"",""need,"",""i"",""know"",""the"",""status,"",""you"",""cancelled"",""flightled"",""instead"",""of"",""delaying"",""the"",""flight.""]","[""@southwestair"",""need,"",""know"",""status,"",""cancelled"",""flightled"",""instead"",""delaying"",""flight.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[165,330,527,590,603,636,661,779,999],""values"":[1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.7984795620702005,-0.6739193523952585,-1.1245602096749425]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8786171279661743,0.07413963773621526,0.047243234297610466]}",0
570211592559685632,neutral,^CB how do you know? @SouthwestAir,"[""^cb"",""how"",""do"",""you"",""know?"",""@southwestair""]","[""^cb"",""know?"",""@southwestair""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[264,330,590],""values"":[1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.4026201636193682,-0.3081774420741321,-0.09444272154523614]}","{""vectorType"":""dense"",""length"":3,""values"":[0.47628869503202514,0.23397787669693304,0.28973342827104187]}",0
570215548589453313,neutral,@SouthwestAir I urgently need two receipts sent but CS is closed. Can you help?,"[""@southwestair"",""i"",""urgently"",""need"",""two"",""receipts"",""sent"",""but"",""cs"",""is"",""closed."",""can"",""you"",""help?""]","[""@southwestair"",""urgently"",""need"",""two"",""receipts"",""sent"",""cs"",""closed."",""help?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[117,210,330,537,648,728,777,810,826],""values"":[1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.8886485611131953,0.6763168342864097,-1.5649653953996054]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5277939807258736,0.42682508517714024,0.04538093409698624]}",0
570221343985295360,negative,@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation,"[""@southwestair"",""would"",""be"",""great"",""if"",""i"",""atleast"",""was"",""next"",""to"",""my"",""husband"",""who"",""is"",""flying"",""in"",""the"",""same"",""reservation""]","[""@southwestair"",""great"",""atleast"",""next"",""husband"",""flying"",""reservation""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[144,149,208,273,330,750,832],""values"":[1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[-0.13629250146906166,-0.24946727298021243,0.38575977444927406]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2794484326257682,0.2495459347365528,0.4710056326376789]}",2
570237762063831040,positive,@SouthwestAir thanks to Ella-Mae at LAS counter for going above and beyond to help us get back to ABQ after our flight was Cancelled Flightled!,"[""@southwestair"",""thanks"",""to"",""ella-mae"",""at"",""las"",""counter"",""for"",""going"",""above"",""and"",""beyond"",""to"",""help"",""us"",""get"",""back"",""to"",""abq"",""after"",""our"",""flight"",""was"",""cancelled"",""flightled!""]","[""@southwestair"",""thanks"",""ella-mae"",""las"",""counter"",""going"",""beyond"",""help"",""us"",""get"",""back"",""abq"",""flight"",""cancelled"",""flightled!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[19,29,38,206,283,330,347,426,430,660,661,765,814,900,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[1.0481229673323642,-1.5234266391845728,0.4753036718522086]}","{""vectorType"":""dense"",""length"":3,""values"":[0.609625868806098,0.04658580274837599,0.343788328445526]}",0
570241403822813184,neutral,@SouthwestAir An Oscar-worthy entrance into LA. http://t.co/10tmtHVFDC,"[""@southwestair"",""an"",""oscar-worthy"",""entrance"",""into"",""la."",""http://t.co/10tmthvfdc""]","[""@southwestair"",""oscar-worthy"",""entrance"",""la."",""http://t.co/10tmthvfdc""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[179,217,290,330,447],""values"":[1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.12512592623355748,0.45817162300927616,-0.583297549242834]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3463046409941625,0.4831680630487057,0.17052729595713165]}",1
570242641264320512,negative,"@SouthwestAir: Tried for VIP Live in The Vineyard but yr site went down, by the time I got in 2 redeem pts those packages gone.","[""@southwestair:"",""tried"",""for"",""vip"",""live"",""in"",""the"",""vineyard"",""but"",""yr"",""site"",""went"",""down,"",""by"",""the"",""time"",""i"",""got"",""in"",""2"",""redeem"",""pts"",""those"",""packages"",""gone.""]","[""@southwestair:"",""tried"",""vip"",""live"",""vineyard"",""yr"",""site"",""went"",""down,"",""time"",""got"",""2"",""redeem"",""pts"",""packages"",""gone.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,52,134,150,157,159,277,320,364,371,493,548,728,814,891,892],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.4263297808415267,-0.6332859291142441,-0.793043851727284]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8089436041605815,0.10314270287011668,0.08791369296930175]}",0
570245840612265985,positive,"@SouthwestAir @intuit @jhamilton2007 4 moms, 4 careers, 1 day trip to LA. #intuitlife #leanin http://t.co/2qJbCv5jzq"" #southwestairlines","[""@southwestair"",""@intuit"",""@jhamilton2007"",""4"",""moms,"",""4"",""careers,"",""1"",""day"",""trip"",""to"",""la."",""#intuitlife"",""#leanin"",""http://t.co/2qjbcv5jzq\"""",""#southwestairlines""]","[""@southwestair"",""@intuit"",""@jhamilton2007"",""4"",""moms,"",""4"",""careers,"",""1"",""day"",""trip"",""la."",""#intuitlife"",""#leanin"",""http://t.co/2qjbcv5jzq\"""",""#southwestairlines""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[133,179,330,559,600,622,701,707,782,853,931,970,973],""values"":[1,1,3,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[0.38077583218895283,-0.880781021116493,0.5000051889275394]}","{""vectorType"":""dense"",""length"":3,""values"":[0.41496512795312435,0.117523420175612,0.4675114518712635]}",2
570248035369820162,negative,"@SouthwestAir: #VIPLiveintheVieyard - first time we tried to redeem pts for *anything*, it really did not go well. #disappointed","[""@southwestair:"",""#vipliveinthevieyard"",""-"",""first"",""time"",""we"",""tried"",""to"",""redeem"",""pts"",""for"",""*anything*,"",""it"",""really"",""did"",""not"",""go"",""well."",""#disappointed""]","[""@southwestair:"",""#vipliveinthevieyard"",""-"",""first"",""time"",""tried"",""redeem"",""pts"",""*anything*,"",""really"",""go"",""well."",""#disappointed""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[112,134,150,152,157,277,364,365,403,438,451,569,833],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.4461643176799712,-0.42560890193016965,-0.02055541574980191]}","{""vectorType"":""dense"",""length"":3,""values"":[0.488934167391927,0.20447682293757088,0.3065890096705022]}",0
570250780252504064,negative,@SouthwestAir NOR @SpiritAirlines fly to Toronto?!?!? You're killing me smalls.......,"[""@southwestair"",""nor"",""@spiritairlines"",""fly"",""to"",""toronto?!?!?"",""you're"",""killing"",""me"",""smalls.......""]","[""@southwestair"",""@spiritairlines"",""fly"",""toronto?!?!?"",""killing"",""smalls.......""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[197,330,349,384,924,944],""values"":[1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.1284705517732754,-0.02724235662155322,-0.10122819515172227]}","{""vectorType"":""dense"",""length"":3,""values"":[0.37727622388446297,0.32287482199908857,0.2998489541164484]}",0
570257719334187008,neutral,@SouthwestAir and Carol Thrower are passengers. Fort Lauderdale airport.,"[""@southwestair"",""and"",""carol"",""thrower"",""are"",""passengers."",""fort"",""lauderdale"",""airport.""]","[""@southwestair"",""carol"",""thrower"",""passengers."",""fort"",""lauderdale"",""airport.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[50,330,463,472,512,565,575],""values"":[1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[-0.061933597198197764,0.46507704063244787,-0.4031434434342509]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2937055195613051,0.497496374459452,0.20879810597924303]}",1
570260387746029568,negative,@SouthwestAir Supposed to take off almost 2 hours ago....#vacationfail #frozenwater? #gettingimpatient #theycouldatleastofferfreebooze,"[""@southwestair"",""supposed"",""to"",""take"",""off"",""almost"",""2"",""hours"",""ago....#vacationfail"",""#frozenwater?"",""#gettingimpatient"",""#theycouldatleastofferfreebooze""]","[""@southwestair"",""supposed"",""take"",""almost"",""2"",""hours"",""ago....#vacationfail"",""#frozenwater?"",""#gettingimpatient"",""#theycouldatleastofferfreebooze""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[197,265,287,330,392,566,602,640,855,892],""values"":[1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.355659274967165,-0.5937932437828919,-0.7618660311842735]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7919656521592822,0.11273788287369901,0.09529646496701882]}",0
570265280674459648,negative,@SouthwestAir due to an apparent water issue that checked out fine during the checks my husband and I already had to deal with our first,"[""@southwestair"",""due"",""to"",""an"",""apparent"",""water"",""issue"",""that"",""checked"",""out"",""fine"",""during"",""the"",""checks"",""my"",""husband"",""and"",""i"",""already"",""had"",""to"",""deal"",""with"",""our"",""first""]","[""@southwestair"",""due"",""apparent"",""water"",""issue"",""checked"",""fine"",""checks"",""husband"",""already"",""deal"",""first""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[107,208,304,330,403,431,433,527,589,594,616,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.7977121219166527,-0.36712750957071905,-1.4305846123459343]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8662559152959487,0.09941875198373856,0.03432533272031291]}",0
570281275216367616,positive,@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.,"[""@southwestair"",""@heavenlychc9"",""i'd"",""at"",""least"",""enjoy"",""a"",""free"",""cocktail...or"",""two.""]","[""@southwestair"",""@heavenlychc9"",""least"",""enjoy"",""free"",""cocktail...or"",""two.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[73,141,299,330,634,746,805],""values"":[1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[0.403271728064704,0.0767056562386198,-0.4799773843033242]}","{""vectorType"":""dense"",""length"":3,""values"":[0.46842046652183217,0.3379169832000757,0.19366255027809207]}",0
570285979753443328,neutral,@SouthwestAir sent!,"[""@southwestair"",""sent!""]","[""@southwestair"",""sent!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[330,923],""values"":[1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[-0.2613009034954641,0.6889096243483348,-0.4276087208528707]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22557885466448593,0.5834042333507711,0.19101691198474305]}",1
570291219919736832,neutral,@SouthwestAir Just DMed you my confirmation number.,"[""@southwestair"",""just"",""dmed"",""you"",""my"",""confirmation"",""number.""]","[""@southwestair"",""dmed"",""confirmation"",""number.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[330,618,702,850],""values"":[1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.011727830812940508,0.5764094356078899,-0.5881372664208306]}","{""vectorType"":""dense"",""length"":3,""values"":[0.30231817429852303,0.5317437098427591,0.16593811585871787]}",1
570294002077061120,positive,@SouthwestAir  thanks Southwest for saving our trip. my sweetheart isn't going to miss seeing #AltonBrownLive thanks to y'all! #SOhappy,"[""@southwestair"","""",""thanks"",""southwest"",""for"",""saving"",""our"",""trip."",""my"",""sweetheart"",""isn't"",""going"",""to"",""miss"",""seeing"",""#altonbrownlive"",""thanks"",""to"",""y'all!"",""#sohappy""]","[""@southwestair"","""",""thanks"",""southwest"",""saving"",""trip."",""sweetheart"",""going"",""miss"",""seeing"",""#altonbrownlive"",""thanks"",""y'all!"",""#sohappy""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[38,71,120,330,372,430,451,676,782,801,813,865,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,2]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.1035271330041492,-0.4325562304535788,0.5360833634577284]}","{""vectorType"":""dense"",""length"":3,""values"":[0.27659729016923756,0.19904551652034222,0.5243571933104202]}",2
570301794850639872,negative,@SouthwestAir poor performance all around! Paid for Express checkin weeks ago and can't even leverage it #bullshit,"[""@southwestair"",""poor"",""performance"",""all"",""around!"",""paid"",""for"",""express"",""checkin"",""weeks"",""ago"",""and"",""can't"",""even"",""leverage"",""it"",""#bullshit""]","[""@southwestair"",""poor"",""performance"",""around!"",""paid"",""express"",""checkin"",""weeks"",""ago"",""even"",""leverage"",""#bullshit""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[103,264,330,341,351,406,510,613,896,903,929,945],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.432396120983471,-1.1233395862873838,-1.3090565346960878]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9503174269895331,0.02714140319544143,0.02254116981502526]}",0
570302532955844608,positive,@SouthwestAir love them! Always get the best deals!,"[""@southwestair"",""love"",""them!"",""always"",""get"",""the"",""best"",""deals!""]","[""@southwestair"",""love"",""them!"",""always"",""get"",""best"",""deals!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[11,240,330,426,611,763,869],""values"":[1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.3769942058675272,-0.25239690631265554,0.6293911121801825]}","{""vectorType"":""dense"",""length"":3,""values"":[0.20540685558347577,0.23266274839367568,0.5619303960228486]}",2
567717985092395008,neutral,@southwestair - kind of early but any idea when dates through the first week of sept will come available?,"[""@southwestair"",""-"",""kind"",""of"",""early"",""but"",""any"",""idea"",""when"",""dates"",""through"",""the"",""first"",""week"",""of"",""sept"",""will"",""come"",""available?""]","[""@southwestair"",""-"",""kind"",""early"",""idea"",""dates"",""first"",""week"",""sept"",""come"",""available?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[44,92,122,152,309,330,403,528,596,958,964],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.08999715881896128,-0.382033076242134,0.29203591742317264]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3511692058690442,0.21903640311020545,0.42979439102075034]}",2
567728114588209152,neutral,@SouthwestAir trying to fly out of Nashville tomorrow. How is it looking?,"[""@southwestair"",""trying"",""to"",""fly"",""out"",""of"",""nashville"",""tomorrow."",""how"",""is"",""it"",""looking?""]","[""@southwestair"",""trying"",""fly"",""nashville"",""tomorrow."",""looking?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[46,330,352,619,920,944],""values"":[1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[-0.4712788634509515,0.715844835993737,-0.2445659725427857]}","{""vectorType"":""dense"",""length"":3,""values"":[0.18076286178619108,0.592475614872221,0.226761523341588]}",1
567728679426326528,negative,"@SouthwestAir Flight Cancelled Flightled, reFlight Booking Problems online has not worked, on my second round of hold (3 hrs now). Any other options?","[""@southwestair"",""flight"",""cancelled"",""flightled,"",""reflight"",""booking"",""problems"",""online"",""has"",""not"",""worked,"",""on"",""my"",""second"",""round"",""of"",""hold"",""(3"",""hrs"",""now)."",""any"",""other"",""options?""]","[""@southwestair"",""flight"",""cancelled"",""flightled,"",""reflight"",""booking"",""problems"",""online"",""worked,"",""second"",""round"",""hold"",""(3"",""hrs"",""now)."",""options?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,256,330,345,389,435,466,652,661,798,807,870,876,968,980,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.4316110582030992,0.09066241809320377,-1.5222734762963024]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7611889983482989,0.1991250545484142,0.03968594710328692]}",0
567729416231321600,negative,@SouthwestAir I've been on hold with customer service for over an hour. Can you help?!,"[""@southwestair"",""i've"",""been"",""on"",""hold"",""with"",""customer"",""service"",""for"",""over"",""an"",""hour."",""can"",""you"",""help?!""]","[""@southwestair"",""hold"",""customer"",""service"",""hour."",""help?!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[252,330,389,413,809,825],""values"":[1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.232476859392555,-0.5590562014028979,-0.6734206579896576]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7602287616843806,0.12673348389552705,0.11303775442009248]}",0
567732427691683840,neutral,"@SouthwestAir Got it, thanks. Any insight into what will happen tomorrow?","[""@southwestair"",""got"",""it,"",""thanks."",""any"",""insight"",""into"",""what"",""will"",""happen"",""tomorrow?""]","[""@southwestair"",""got"",""it,"",""thanks."",""insight"",""happen"",""tomorrow?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,330,386,658,704,752,981],""values"":[1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[-0.27557823496088824,0.10688101921341589,0.16869721574747204]}","{""vectorType"":""dense"",""length"":3,""values"":[0.24843207698527572,0.364172891055119,0.3873950319596052]}",2
567732510692347904,negative,@SouthwestAir I've been on hold for an hour &amp; a half trying to change my flight to BNA. Not very happy with customer service right now!!!!!!,"[""@southwestair"",""i've"",""been"",""on"",""hold"",""for"",""an"",""hour"",""&amp;"",""a"",""half"",""trying"",""to"",""change"",""my"",""flight"",""to"",""bna."",""not"",""very"",""happy"",""with"",""customer"",""service"",""right"",""now!!!!!!""]","[""@southwestair"",""hold"",""hour"",""&amp;"",""half"",""trying"",""change"",""flight"",""bna."",""happy"",""customer"",""service"",""right"",""now!!!!!!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,252,330,347,387,389,413,523,527,536,619,645,780,790],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.8991855341992154,-0.7460043479350185,-1.1531811862641979]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8942633368545794,0.06348542867649457,0.04225123446892603]}",0
567733656106459136,negative,"@SouthwestAir been on hold for over an hour.....not cool, you guys.","[""@southwestair"",""been"",""on"",""hold"",""for"",""over"",""an"",""hour.....not"",""cool,"",""you"",""guys.""]","[""@southwestair"",""hold"",""hour.....not"",""cool,"",""guys.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[101,220,330,389,413],""values"":[1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.47259394675609595,-0.28786436861993847,-0.1847295781361578]}","{""vectorType"":""dense"",""length"":3,""values"":[0.503603620179124,0.2354105886578372,0.2609857911630387]}",0
567734115899027457,neutral,@SouthwestAir - any update on flights in to BNA today?,"[""@southwestair"",""-"",""any"",""update"",""on"",""flights"",""in"",""to"",""bna"",""today?""]","[""@southwestair"",""-"",""update"",""flights"",""bna"",""today?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[9,152,230,330,433,971],""values"":[1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.21532733630687825,0.6269533412652173,-0.8422806775720957]}","{""vectorType"":""dense"",""length"":3,""values"":[0.35007197939436163,0.5283530912913991,0.12157492931423931]}",1
567734329212940288,positive,@SouthwestAir Great job!! Looking forward to my next trip being able to use this new feature!,"[""@southwestair"",""great"",""job!!"",""looking"",""forward"",""to"",""my"",""next"",""trip"",""being"",""able"",""to"",""use"",""this"",""new"",""feature!""]","[""@southwestair"",""great"",""job!!"",""looking"",""forward"",""next"",""trip"",""able"",""use"",""new"",""feature!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[133,232,273,330,411,496,517,585,750,782,826],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.7980063392668945,-0.13852677231469812,0.9365331115815925]}","{""vectorType"":""dense"",""length"":3,""values"":[0.11627767373859658,0.22485609881023289,0.6588662274511706]}",2
567734769312882688,negative,. @SouthwestAir condescension must be a quality your co rewards. Your tone reeks of it,"[""."",""@southwestair"",""condescension"",""must"",""be"",""a"",""quality"",""your"",""co"",""rewards."",""your"",""tone"",""reeks"",""of"",""it""]","[""."",""@southwestair"",""condescension"",""must"",""quality"",""co"",""rewards."",""tone"",""reeks""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[23,330,378,425,506,575,828,863,982],""values"":[1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.508694918127141,-0.09750160400005492,-1.411193314127087]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7970737537944818,0.15993231454675305,0.04299393165876521]}",0
567735489688395776,positive,@SouthwestAir Great job with the Passbook integration! It’ll really help streamline the commute to San Fran! 😊☕📲✈,"[""@southwestair"",""great"",""job"",""with"",""the"",""passbook"",""integration!"",""it’ll"",""really"",""help"",""streamline"",""the"",""commute"",""to"",""san"",""fran!"",""😊☕📲✈""]","[""@southwestair"",""great"",""job"",""passbook"",""integration!"",""it’ll"",""really"",""help"",""streamline"",""commute"",""san"",""fran!"",""😊☕📲✈""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[112,116,129,134,325,330,347,501,549,557,563,750,941],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.3138884112623576,-0.48926581186587526,0.8031542231282327]}","{""vectorType"":""dense"",""length"":3,""values"":[0.20429243045265336,0.1714300050360953,0.6242775645112514]}",2
567735667879575552,negative,@SouthwestAir @challemann flying to LGA in the dead of winter? #jvstatus EWR &amp; JFK is always the intelligent option.,"[""@southwestair"",""@challemann"",""flying"",""to"",""lga"",""in"",""the"",""dead"",""of"",""winter?"",""#jvstatus"",""ewr"",""&amp;"",""jfk"",""is"",""always"",""the"",""intelligent"",""option.""]","[""@southwestair"",""@challemann"",""flying"",""lga"",""dead"",""winter?"",""#jvstatus"",""ewr"",""&amp;"",""jfk"",""always"",""intelligent"",""option.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[11,144,289,301,330,395,435,451,518,536,569,608,771],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.4642819567482389,0.2064435092357002,-0.6707254659839397]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4775230400744086,0.3689916306835479,0.15348532924204342]}",0
567741655587905537,neutral,@SouthwestAir @NotPghTimothy no exceptions for national awards?,"[""@southwestair"",""@notpghtimothy"",""no"",""exceptions"",""for"",""national"",""awards?""]","[""@southwestair"",""@notpghtimothy"",""exceptions"",""national"",""awards?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[121,330,506,910,965],""values"":[1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.1930853443442445,0.5618345127959862,-0.7549198571402311]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3529281216436364,0.510307550033823,0.13676432832254062]}",1
567754504817606656,positive,@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763,"[""@southwestair"",""no"",""worries."",""you're"",""doing"",""the"",""best"",""u"",""can."",""already"",""cancelled"",""flighted"",""my"",""biz"",""trip."",""still"",""$luv"",""you!"",""-rr"",""1079871763""]","[""@southwestair"",""worries."",""best"",""u"",""can."",""already"",""cancelled"",""flighted"",""biz"",""trip."",""still"",""$luv"",""you!"",""-rr"",""1079871763""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[158,170,247,330,594,614,625,652,661,712,763,783,822,865,935],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[1.1167868492536548,-1.3196689429197868,0.2028820936661318]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6718507360525836,0.058766995994376396,0.2693822679530399]}",0
567757771953561600,negative,@SouthwestAir they put me on the next flight available.. tomorrow morning :( Any idea if BNA will be open in the morning for my flight?,"[""@southwestair"",""they"",""put"",""me"",""on"",""the"",""next"",""flight"",""available.."",""tomorrow"",""morning"","":("",""any"",""idea"",""if"",""bna"",""will"",""be"",""open"",""in"",""the"",""morning"",""for"",""my"",""flight?""]","[""@southwestair"",""put"",""next"",""flight"",""available.."",""tomorrow"",""morning"","":("",""idea"",""bna"",""open"",""morning"",""flight?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[9,25,29,160,273,330,341,492,556,783,871,958],""values"":[1,1,1,2,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[-0.0008993770619476135,0.4333951992483837,-0.4324958221864365]}","{""vectorType"":""dense"",""length"":3,""values"":[0.31315125568644436,0.4834659532431373,0.20338279107041826]}",1
